paper_id,author_position,author_id,author_name,role_name,year,title,type,core_rank
241602,8,6857,Joseph Maguire,Senior Lecturer,2020,Mapping the Landscape of Peer Review in Computing Education Research,conference_proceedings,
241568,1,11535,Roderick Murray-Smith,Professor,2020,Learning a Low Dimensional Manifold of Real Cancer Tissue with PathologyGAN,conference_item,
237478,1,38674,Mark McGill,Senior Lecturer,2020,"Exploring Potentially Abusive Ethical, Social and Political Implications of Mixed Reality Research in HCI",conference_item,
237478,4,16088,Julie Williamson,Senior Lecturer,2020,"Exploring Potentially Abusive Ethical, Social and Political Implications of Mixed Reality Research in HCI",conference_item,
237358,3,48626,Mireilla Bikanga Ada,Lecturer,2020,Directing Incoming CS Students to an Appropriate Introductory Computer Science Course,conference_proceedings,
237312,0,48626,Mireilla Bikanga Ada,Lecturer,2020,Developing a Dual Dashboard Early Detection System,conference_proceedings,
237311,0,48626,Mireilla Bikanga Ada,Lecturer,2020,Feedback on Teaching: Non-standard Minute Paper Methods,report,
237311,1,8165,John Williamson,Senior Lecturer,2020,Feedback on Teaching: Non-standard Minute Paper Methods,report,
237310,0,48626,Mireilla Bikanga Ada,Lecturer,2020,Teaching Algorithms and Data Structures: A Tale of Two Approaches,report,
234371,3,48468,Mohamed Khamis,Reader,2020,GazeRoomLock: Using Gaze and Head-Pose to Improve the Usability and Observation Resistance of 3D Passwords in Virtual Reality,conference_proceedings,
234322,2,48468,Mohamed Khamis,Reader,2020,GazeWheels: Comparing Dwell-time Feedback and Methods for Gaze Input,conference_proceedings,
229007,2,58140,Maria Kallia,Lecturer in Computing Science Education,2020,Towards an Assessment Rubric for EiPE Tasks in Secondary Education: Identifying Quality Indicators and Descriptors,conference_proceedings,
226118,1,5079,Dimitrios Pezaros,Professor of Computer Networks and RAEng Research Chair,2020,"A prediction-based model for consistent adaptive routing in back-bone networks at extreme
situations",article,
223522,0,9704,Matthew Barr,Senior Lecturer,2020,The force is strong with this one (but not that one): what makes a successful Star Wars video game adaptation?,article,
226320,1,30194,Phil Trinder,Professor of Computing Science,2020,Pricing Python Parallelism: A Dynamic Language Cost Model for Heterogeneous Platforms,conference_proceedings,
226320,2,15034,Jeremy Singer,Reader in Programming Language Implementation,2020,Pricing Python Parallelism: A Dynamic Language Cost Model for Heterogeneous Platforms,conference_proceedings,
226319,0,15034,Jeremy Singer,Reader in Programming Language Implementation,2020,Notes on Notebooks: Is Jupyter the Bringer of Jollity?,conference_proceedings,
225890,5,11535,Roderick Murray-Smith,Professor,2020,Kemeny-based testing for COVID-19,article,
226006,2,12645,Wim Vanderbauwhede,Professor in Computing Science,2020,A Framework for Resource Dependent EDSLs in a Dependently Typed Language (Pearl),conference_proceedings,
226008,2,12645,Wim Vanderbauwhede,Professor in Computing Science,2020,A Framework for Resource Dependent EDSLs in a Dependently Typed Language (Artifact),article,
225798,2,30579,Sye Loong Keoh,Associate Professor,2020,A Hybrid Reinforcement Learning-Based Trust Model for 5G Networks,conference_proceedings,
224256,1,6857,Joseph Maguire,Senior Lecturer,2020,Experiences of Assessment in Data and Security Courses using Personal Response Systems,conference_proceedings,
224252,8,6857,Joseph Maguire,Senior Lecturer,2020,Reviewing Computing Education Papers,conference_proceedings,
224248,0,6857,Joseph Maguire,Senior Lecturer,2020,Supporting the Computing Science Education Research Community with Rolling Reviews,conference_proceedings,
224248,1,10215,Quintin Cutts,Professor of Computer Science Education,2020,Supporting the Computing Science Education Research Community with Rolling Reviews,conference_proceedings,
224200,2,48468,Mohamed Khamis,Reader,2020,Are my Apps Peeking? Comparing Nudging Mechanisms to Raise Awareness of Access to Mobile Front-facing Camera,conference_proceedings,
224139,3,15034,Jeremy Singer,Reader in Programming Language Implementation,2020,Tiered versus Tierless IoT Stacks: Comparing Smart Campus Software Architectures,conference_proceedings,
224139,4,30194,Phil Trinder,Professor of Computing Science,2020,Tiered versus Tierless IoT Stacks: Comparing Smart Campus Software Architectures,conference_proceedings,
224062,0,38674,Mark McGill,Senior Lecturer,2020,A Quest for Co-Located Mixed Reality: Aligning and Assessing SLAM Tracking for Same-Space Multi-User Experiences,conference_proceedings,
224062,2,28939,Euan Freeman,Lecturer,2020,A Quest for Co-Located Mixed Reality: Aligning and Assessing SLAM Tracking for Same-Space Multi-User Experiences,conference_proceedings,
223925,1,10215,Quintin Cutts,Professor of Computer Science Education,2020,Relating Spatial Skills and Expression Evaluation,conference_proceedings,
223809,1,30896,Christos Anagnostopoulos,Reader,2020,"A deep learning model for demand-driven, proactive tasks management in pervasive computing",article,
221680,2,3976,David Manlove,Professor of Algorithms and Complexity,2020,A general framework for stable roommates problems using answer set programming,article,
223843,1,33741,Mary Ellen Foster,Senior Lecturer in Human-Robot Interaction,2020,Knowledge engineering and planning for social human–robot interaction: a case study,book_section,
223775,1,33741,Mary Ellen Foster,Senior Lecturer in Human-Robot Interaction,2020,Two Dimensional Sign Language Agent,conference_proceedings,
223525,1,49593,Chee Kiat Seow,Associate Professor,2020,An Indoor Localization and Tracking System Using Successive Weighted RSS Projection,article,
223600,2,1503,Alice Miller,Professor,2020,Designing a Mobile Game to Generate Player Data - Lessons Learned,conference_proceedings,
223600,3,13378,Tim Storer,Senior Lecturer,2020,Designing a Mobile Game to Generate Player Data - Lessons Learned,conference_proceedings,
223408,1,11535,Roderick Murray-Smith,Professor,2020,PathologyGAN: Learning Deep Representations of Cancer Tissue,conference_proceedings,
223081,0,57000,Simon Fowler,Lecturer in Programming Language Foundations,2020,Model-View-Update-Communicate: Session Types meet the Elm Architecture,conference_proceedings,
223172,2,30896,Christos Anagnostopoulos,Reader,2020,Dynamic Scheduling and Optimal Reconfiguration of UPF Placement in 5G Networks,conference_proceedings,
223144,4,55441,Nicolas Pugeault,Reader,2020,Collaborative deep learning models to handle class imbalance in FlowCam plankton imagery,article,
223074,0,57000,Simon Fowler,Lecturer in Programming Language Foundations,2020,"Artifact for ""Language-Integrated Updatable Views""",artefact,
222898,1,31639,Ornela Dardha,Senior Lecturer,2020,SFJ: an Implementation of Semantic Featherweight Java,conference_proceedings,
222899,1,31639,Ornela Dardha,Senior Lecturer,2020,Typechecking Java Protocols with [St]Mungo,conference_proceedings,
222883,1,11463,Stephen Brewster,Professor of Human-Computer Interactions,2020,Purring Wheel: Thermal and Vibrotactile Notifications on the Steering Wheel,conference_proceedings,
218210,2,55441,Nicolas Pugeault,Reader,2020,SeDAR: reading floorplans like a human—using deep learning to enable human-inspired localisation,article,
222769,0,33044,Kitty Meeks,Reader,2020,Solving hard stable matching problems involving groups of similar agents,article,
222729,0,33741,Mary Ellen Foster,Senior Lecturer in Human-Robot Interaction,2020,Using AI-Enhanced Social Robots to Improve Children's Healthcare Experiences,conference_proceedings,
222486,1,11463,Stephen Brewster,Professor of Human-Computer Interactions,2020,Investigating the Effect of Tactile Input and Output Locations for Drivers’ Hands on In-Car Tasks Performance,conference_proceedings,
222430,2,11463,Stephen Brewster,Professor of Human-Computer Interactions,2020,Haptic Feedback for the Transfer of Control in Autonomous Vehicles,conference_proceedings,
222315,1,30194,Phil Trinder,Professor of Computing Science,2020,"Comparing Reliability Mechanisms for Secure Web Servers: Actors, Exceptions and Futures",conference_proceedings,
222234,0,50574,Zaiqiao Meng,Lecturer,2020,Exploring Data Splitting Strategies for the Evaluation of Recommendation Models,conference_proceedings,
222234,2,3545,Craig Macdonald,Professor of Information Retrieval,2020,Exploring Data Splitting Strategies for the Evaluation of Recommendation Models,conference_proceedings,
222234,3,6162,Iadh Ounis,Professor of Information Retrieval,2020,Exploring Data Splitting Strategies for the Evaluation of Recommendation Models,conference_proceedings,
222219,1,30579,Sye Loong Keoh,Associate Professor,2020,An Efficient Scheme to Secure Data Provenance in Home Area Networks,conference_proceedings,
222128,0,9704,Matthew Barr,Senior Lecturer,2020,Online Delivery of Intensive Software Engineering Education During the COVID-19 Pandemic,conference_proceedings,
222128,1,31800,Syed Waqar Nabi,Lecturer,2020,Online Delivery of Intensive Software Engineering Education During the COVID-19 Pandemic,conference_proceedings,
222128,2,33844,Derek Somerville,Lecturer,2020,Online Delivery of Intensive Software Engineering Education During the COVID-19 Pandemic,conference_proceedings,
222104,1,30896,Christos Anagnostopoulos,Reader,2020,An intelligent edge-centric queries allocation scheme based on ensemble models,article,
221973,1,6162,Iadh Ounis,Professor of Information Retrieval,2020,Negative Confidence-Aware Weakly Supervised Binary Classification for Effective Review Helpfulness Classification,conference_proceedings,
221973,2,3545,Craig Macdonald,Professor of Information Retrieval,2020,Negative Confidence-Aware Weakly Supervised Binary Classification for Effective Review Helpfulness Classification,conference_proceedings,
221589,1,30579,Sye Loong Keoh,Associate Professor,2020,Deployment of Facial Recognition Models at the Edge: a Feasibility Study,conference_proceedings,
221601,1,5956,Gethin Norman,Senior Lecturer,2020,Multi-player Equilibria Verification for Concurrent Stochastic Games,conference_proceedings,
220636,0,50574,Zaiqiao Meng,Lecturer,2020,"BETA-Rec: Build, Evaluate and Tune Automated Recommender Systems",conference_proceedings,
220636,1,,Richard McCreadie,Senior Lecturer,2020,"BETA-Rec: Build, Evaluate and Tune Automated Recommender Systems",conference_proceedings,
220636,2,,Craig Macdonald,Professor of Information Retrieval,2020,"BETA-Rec: Build, Evaluate and Tune Automated Recommender Systems",conference_proceedings,
220636,3,,Iadh Ounis,Professor of Information Retrieval,2020,"BETA-Rec: Build, Evaluate and Tune Automated Recommender Systems",conference_proceedings,
220615,1,51762,Qi Cao,Associate Professor,2020,Development of augmented reality serious games with a vibrotactile feedback jacket,article,
220291,1,30896,Christos Anagnostopoulos,Reader,2020,Large-scale data exploration using explanatory regression functions,article,
219943,2,3545,Craig Macdonald,Professor of Information Retrieval,2020,Supervised approaches for explicit search result diversification,article,
219943,3,6162,Iadh Ounis,Professor of Information Retrieval,2020,Supervised approaches for explicit search result diversification,article,
219717,2,25011,Michele Sevegnani,Senior Lecturer,2020,Analysing Spatial Properties on Neighbourhood Spaces,conference_proceedings,
219455,4,30579,Sye Loong Keoh,Associate Professor,2020,Evaluation of Student and Staff Perceptions on L&T Models Across Multiple Disciplines,conference_item,
219382,3,9704,Matthew Barr,Senior Lecturer,2020,Computing Degree Apprenticeships: An Opportunity to Address Gender Imbalance in the IT Sector?,conference_proceedings,
219369,0,3545,Craig Macdonald,Professor of Information Retrieval,2020,Declarative Experimentation in Information Retrieval Using PyTerrier,conference_proceedings,
219367,1,3545,Craig Macdonald,Professor of Information Retrieval,2020,A Hybrid Conditional Variational Autoencoder Model for Personalised Top-n Recommendation,conference_proceedings,
219367,2,6162,Iadh Ounis,Professor of Information Retrieval,2020,A Hybrid Conditional Variational Autoencoder Model for Personalised Top-n Recommendation,conference_proceedings,
219164,0,9704,Matthew Barr,Senior Lecturer,2020,Preparing Software Engineering Apprentices for Industry,conference_item,
219164,1,33844,Derek Somerville,Lecturer,2020,Preparing Software Engineering Apprentices for Industry,conference_item,
218340,1,48468,Mohamed Khamis,Reader,2020,Predicting mid-air gestural interaction with public displays based on audience behaviour,article,
218761,1,30579,Sye Loong Keoh,Associate Professor,2020,Dynamic Probabilistic Model Checking for Sensor Validation in Industry 4.0 Applications,conference_proceedings,
218761,2,25011,Michele Sevegnani,Senior Lecturer,2020,Dynamic Probabilistic Model Checking for Sensor Validation in Industry 4.0 Applications,conference_proceedings,
218166,1,6857,Joseph Maguire,Senior Lecturer,2020,Building in Resilience Through Graduate Skills Computer Science Assessment,conference_item,
218388,1,29045,Graham McDonald,Senior Lecturer,2020,Receptor: a Platform for Exploring Latent Relations in Sensitive Documents,conference_proceedings,
218388,2,6162,Iadh Ounis,Professor of Information Retrieval,2020,Receptor: a Platform for Exploring Latent Relations in Sensitive Documents,conference_proceedings,
218387,3,3545,Craig Macdonald,Professor of Information Retrieval,2020,Supporting Interoperability Between Open-Source Search Engines with the Common Index File Format,conference_proceedings,
217838,3,30896,Christos Anagnostopoulos,Reader,2020,An Ensemble Interpretable Machine Learning Scheme for Securing Data Quality at the Edge,conference_proceedings,
217561,5,51762,Qi Cao,Associate Professor,2020,PGAN: part-based nondirect coupling embedded GAN for person re-identification,article,
217386,2,28939,Euan Freeman,Lecturer,2020,Expanding the bounds of seated virtual workspaces,article,
217386,3,11463,Stephen Brewster,Professor of Human-Computer Interactions,2020,Expanding the bounds of seated virtual workspaces,article,
217381,3,3453,Colin Perkins,Senior Lecturer,2020,Parsing Protocol Standards to Parse Standard Protocols,conference_proceedings,
215754,4,11535,Roderick Murray-Smith,Professor,2020,Efficient human-machine control with asymmetric marginal reliability input devices,article,
217038,3,38674,Mark McGill,Senior Lecturer,2020,Assessing Social Text Placement in Mixed Reality TV,conference_proceedings,
217038,4,48468,Mohamed Khamis,Reader,2020,Assessing Social Text Placement in Mixed Reality TV,conference_proceedings,
217037,2,48468,Mohamed Khamis,Reader,2020,"Don’t Use Fingerprint, it’s Raining! How People Use and Perceive Context-Aware Selection of Mobile Authentication",conference_proceedings,
217036,4,48468,Mohamed Khamis,Reader,2020,Are Thermal Attacks Ubiquitous? When Non-Expert Attackers Use Off the Shelf Thermal Cameras,conference_proceedings,
217034,2,48468,Mohamed Khamis,Reader,2020,Bystander Interruption of VR Users,conference_proceedings,
216700,0,31800,Syed Waqar Nabi,Lecturer,2020,"Keeping Software Engineering Students in Touch With Not Only What They Are to Learn, But With Why",conference_proceedings,
216700,1,6857,Joseph Maguire,Senior Lecturer,2020,"Keeping Software Engineering Students in Touch With Not Only What They Are to Learn, But With Why",conference_proceedings,
216700,3,10215,Quintin Cutts,Professor of Computer Science Education,2020,"Keeping Software Engineering Students in Touch With Not Only What They Are to Learn, But With Why",conference_proceedings,
215481,0,30896,Christos Anagnostopoulos,Reader,2020,Edge-centric inferential modeling & analytics,article,
215567,1,30896,Christos Anagnostopoulos,Reader,2020,In-Network Placement of Security VNFs in Multi-Tenant Data Centers,conference_proceedings,
215476,0,6857,Joseph Maguire,Senior Lecturer,2020,Demystifying and Decluttering Participation in Software Engineering Education Programmes,conference_proceedings,
215476,1,10215,Quintin Cutts,Professor of Computer Science Education,2020,Demystifying and Decluttering Participation in Software Engineering Education Programmes,conference_proceedings,
215456,4,2912,Alessandro Vinciarelli,Professor of Computational Social Intelligence,2020,Automatic recognition of personality profiles using EEG functional connectivity during emotional processing,article,
215383,1,3545,Craig Macdonald,Professor of Information Retrieval,2020,Using Exploration to Alleviate Closed-Loop Effects in Recommender Systems,conference_proceedings,
215383,2,6162,Iadh Ounis,Professor of Information Retrieval,2020,Using Exploration to Alleviate Closed-Loop Effects in Recommender Systems,conference_proceedings,
215380,0,29045,Graham McDonald,Senior Lecturer,2020,Active Learning Stopping Strategies for Technology-Assisted Sensitivity Review,conference_proceedings,
215380,1,3545,Craig Macdonald,Professor of Information Retrieval,2020,Active Learning Stopping Strategies for Technology-Assisted Sensitivity Review,conference_proceedings,
215380,2,6162,Iadh Ounis,Professor of Information Retrieval,2020,Active Learning Stopping Strategies for Technology-Assisted Sensitivity Review,conference_proceedings,
215377,1,6162,Iadh Ounis,Professor of Information Retrieval,2020,A Heterogeneous Graph Neural Model for Cold-Start Recommendation,conference_proceedings,
215377,2,3545,Craig Macdonald,Professor of Information Retrieval,2020,A Heterogeneous Graph Neural Model for Cold-Start Recommendation,conference_proceedings,
215377,3,50574,Zaiqiao Meng,Lecturer,2020,A Heterogeneous Graph Neural Model for Cold-Start Recommendation,conference_proceedings,
215342,0,30579,Sye Loong Keoh,Associate Professor,2020,Authentication and integrity protection for real-time cyber-physical systems,book_section,
215132,1,8165,John Williamson,Senior Lecturer,2020,Investigating Electrotactile Feedback on The Hand,conference_proceedings,
215132,2,11463,Stephen Brewster,Professor of Human-Computer Interactions,2020,Investigating Electrotactile Feedback on The Hand,conference_proceedings,
215021,0,29034,Blair Archibald,Lecturer,2020,Conditional Bigraphs,conference_proceedings,
215021,1,9129,Muffy Calder,Professor of Formal Methods,2020,Conditional Bigraphs,conference_proceedings,
215021,2,25011,Michele Sevegnani,Senior Lecturer,2020,Conditional Bigraphs,conference_proceedings,
214925,1,6857,Joseph Maguire,Senior Lecturer,2020,Experiences of Assessment in Data and Security Courses using Personal Response Systems,conference_proceedings,
214900,3,12645,Wim Vanderbauwhede,Professor in Computing Science,2020,Large-Eddy-simulation analysis of airflows and strong wind hazards in urban areas,article,
214877,2,3545,Craig Macdonald,Professor of Information Retrieval,2020,Effective contact recommendation in social networks by adaptation of information retrieval models,article,
214877,3,6162,Iadh Ounis,Professor of Information Retrieval,2020,Effective contact recommendation in social networks by adaptation of information retrieval models,article,
214167,1,50574,Zaiqiao Meng,Lecturer,2020,Recurrent neural variational model for follower-based influence maximization,article,
214095,1,3976,David Manlove,Professor of Algorithms and Complexity,2020,Algorithms for New Types of Fair Stable Matchings,conference_proceedings,
214086,2,54575,Fani Deligianni,Senior Lecturer,2020,Coupled real-synthetic domain adaptation for real-world deep depth enhancement,article,
213969,1,10215,Quintin Cutts,Professor of Computer Science Education,2020,The Effect of a Spatial Skills Training Course in Introductory Computing,conference_proceedings,
214044,2,48468,Mohamed Khamis,Reader,2020,GazeLockPatterns: Comparing Authentication Using Gaze and Touch for Entering Lock Patterns,conference_proceedings,
214043,0,38674,Mark McGill,Senior Lecturer,2020,Augmenting TV Viewing using Acoustically Transparent Auditory Headsets,conference_proceedings,
214043,2,16088,Julie Williamson,Senior Lecturer,2020,Augmenting TV Viewing using Acoustically Transparent Auditory Headsets,conference_proceedings,
214043,3,48468,Mohamed Khamis,Reader,2020,Augmenting TV Viewing using Acoustically Transparent Auditory Headsets,conference_proceedings,
210968,4,20809,Gerardo Aragon Camarasa,Senior Lecturer,2020,A programmable chemical computer with memory and pattern recognition,article,
212795,0,8165,John Williamson,Senior Lecturer,2020,Bayesian Methods in Interaction Design (Tutorial),conference_proceedings,
213383,3,30579,Sye Loong Keoh,Associate Professor,2020,Trust and reputation management for securing collaboration in 5G access networks: the road ahead,article,
213345,1,13378,Tim Storer,Senior Lecturer,2020,A case study of agile software development for large-scale safety-critical systems projects,article,
213238,0,30896,Christos Anagnostopoulos,Reader,2020,Predictive intelligence of reliable analytics in distributed computing environments,article,
213194,1,30896,Christos Anagnostopoulos,Reader,2020,Adaptive learning of aggregate analytics under dynamic workloads,article,
212648,1,3545,Craig Macdonald,Professor of Information Retrieval,2020,Using an inverted index synopsis for query latency and performance prediction,article,
211469,1,28939,Euan Freeman,Lecturer,2020,Avoiding Collisions when Interacting with Levitating Particle Displays,conference_proceedings,
211469,2,11463,Stephen Brewster,Professor of Human-Computer Interactions,2020,Avoiding Collisions when Interacting with Levitating Particle Displays,conference_proceedings,
211334,0,9704,Matthew Barr,Senior Lecturer,2020,A cross-sectional study of video game play habits and graduate skills attainment,article,
210955,0,28862,Richard McCreadie,Senior Lecturer,2020,Incident Streams 2019: Actionable Insights and How to Find Them,conference_proceedings,
209974,4,1503,Alice Miller,Professor,2020,Collaborative models for autonomous systems controller synthesis,article,
209974,5,5956,Gethin Norman,Senior Lecturer,2020,Collaborative models for autonomous systems controller synthesis,article,
210157,2,48468,Mohamed Khamis,Reader,2020,Knowledge-driven Biometric Authentication in Virtual Reality,conference_proceedings,
210149,1,8165,John Williamson,Senior Lecturer,2020,RubikAuth: Fast and Secure Authentication in Virtual Reality,conference_proceedings,
210149,3,48468,Mohamed Khamis,Reader,2020,RubikAuth: Fast and Secure Authentication in Virtual Reality,conference_proceedings,
209857,0,33844,Derek Somerville,Lecturer,2020,Addressing Mixed Levels of Prior Knowledge by Individualising Learning Pathways in a Degree Apprenticeship Summer School,conference_proceedings,
209857,1,10215,Quintin Cutts,Professor of Computer Science Education,2020,Addressing Mixed Levels of Prior Knowledge by Individualising Learning Pathways in a Degree Apprenticeship Summer School,conference_proceedings,
209857,3,9704,Matthew Barr,Senior Lecturer,2020,Addressing Mixed Levels of Prior Knowledge by Individualising Learning Pathways in a Degree Apprenticeship Summer School,conference_proceedings,
209812,1,30896,Christos Anagnostopoulos,Reader,2020,SuRF: Identification of Interesting Data Regions with Surrogate Models,conference_proceedings,
205475,3,48468,Mohamed Khamis,Reader,2020,The Role of Eye Gaze in Security and Privacy Applications: Survey and Future HCI Research Directions,conference_proceedings,
208325,0,38674,Mark McGill,Senior Lecturer,2020,Acoustic Transparency and the Changing Soundscape of Auditory Mixed Reality,conference_proceedings,
208325,3,11463,Stephen Brewster,Professor of Human-Computer Interactions,2020,Acoustic Transparency and the Changing Soundscape of Auditory Mixed Reality,conference_proceedings,
205476,3,48468,Mohamed Khamis,Reader,2020,Virtual Field Studies: Conducting Studies on Public Displays in Virtual Reality,conference_proceedings,
207660,1,3545,Craig Macdonald,Professor of Information Retrieval,2020,Axiomatic Analysis of Contact Recommendation Methods in Social Networks: an IR Perspective,conference_proceedings,
207660,2,6162,Iadh Ounis,Professor of Information Retrieval,2020,Axiomatic Analysis of Contact Recommendation Methods in Social Networks: an IR Perspective,conference_proceedings,
206497,0,29034,Blair Archibald,Lecturer,2020,YewPar: Skeletons for Exact Combinatorial Search,conference_proceedings,
206497,3,30194,Phil Trinder,Professor of Computing Science,2020,YewPar: Skeletons for Exact Combinatorial Search,conference_proceedings,
207423,0,29034,Blair Archibald,Lecturer,2020,BigraphTalk: verified design of IoT applications,article,
207423,3,25011,Michele Sevegnani,Senior Lecturer,2020,BigraphTalk: verified design of IoT applications,article,
205513,0,38674,Mark McGill,Senior Lecturer,2020,Challenges in passenger use of mixed reality headsets in cars and other transportation,article,
205513,1,16088,Julie Williamson,Senior Lecturer,2020,Challenges in passenger use of mixed reality headsets in cars and other transportation,article,
205513,4,11463,Stephen Brewster,Professor of Human-Computer Interactions,2020,Challenges in passenger use of mixed reality headsets in cars and other transportation,article,
205267,1,9704,Matthew Barr,Senior Lecturer,2020,Introduction: a literary studies/games studies conversation,article,
203082,0,38349,Sofiat Olaosebikan,Lecturer in Algorithms and Complexity,2020,An Algorithm for Strong Stability in the Student-Project Allocation Problem With Ties,conference_proceedings,
203082,1,3976,David Manlove,Professor of Algorithms and Complexity,2020,An Algorithm for Strong Stability in the Student-Project Allocation Problem With Ties,conference_proceedings,
202371,1,30896,Christos Anagnostopoulos,Reader,2020,A probabilistic model for assigning queries at the edge,article,
202367,1,30896,Christos Anagnostopoulos,Reader,2020,Aggregate Query Prediction under Dynamic Workloads,conference_proceedings,
202031,0,33044,Kitty Meeks,Reader,2020,The parameterised complexity of computing the maximum modularity of a graph,article,
202030,2,33044,Kitty Meeks,Reader,2020,Approximately Counting and Sampling Small Witnesses Using a Colourful Decision Oracle,conference_proceedings,
202011,1,12645,Wim Vanderbauwhede,Professor in Computing Science,2020,Efficient FPGA Cost-Performance Space Exploration Using Type-driven Program Transformations,conference_proceedings,
202011,2,31800,Syed Waqar Nabi,Lecturer,2020,Efficient FPGA Cost-Performance Space Exploration Using Type-driven Program Transformations,conference_proceedings,
196479,1,30896,Christos Anagnostopoulos,Reader,2020,Edge-centric queries stream management based on an ensemble model,book_section,
193510,2,30579,Sye Loong Keoh,Associate Professor,2020,Performance Evaluation of Big Data Processing at the Edge for IoT-Blockchain Applications,conference_proceedings,
191243,1,3545,Craig Macdonald,Professor of Information Retrieval,2020,A contextual recurrent collaborative filtering framework for modelling sequences of venue checkins,article,
191243,2,6162,Iadh Ounis,Professor of Information Retrieval,2020,A contextual recurrent collaborative filtering framework for modelling sequences of venue checkins,article,
191144,5,5079,Dimitrios Pezaros,Professor of Computer Networks and RAEng Research Chair,2020,Performance analysis of single board computer clusters,article,
191144,8,15034,Jeremy Singer,Reader in Programming Language Implementation,2020,Performance analysis of single board computer clusters,article,
191030,1,30896,Christos Anagnostopoulos,Reader,2020,On the Optimality of Task Offloading in Mobile Edge Computing Environments,conference_proceedings,
189190,1,1503,Alice Miller,Professor,2020,An investigation into serotonergic and environmental interventions against depression in a simulated delayed reward paradigm,article,
175039,0,30896,Christos Anagnostopoulos,Reader,2020,Large-scale predictive modeling and analytics through regression queries in data management systems,article,
300759,0,72345,Yiannis Giannakopoulos,Senior Lecturer in Algorithms and Complexity,2019,The anarchy of scheduling without money,article,
300758,2,72345,Yiannis Giannakopoulos,Senior Lecturer in Algorithms and Complexity,2019,The price of stability of weighted congestion games,article,
324654,3,71860,Peggy Gregory,Senior Lecturer in Software Engineering,2019,Enterprise agility: a balancing act - a local government case study,book_section,
308731,2,72698,Thomas Zacharias,Lecturer in Cybersecurity,2019,"Distributed, end-to-end verifiable, and privacy-preserving internet voting systems",article,
280865,1,61566,Kevin Bryson,Senior Lecturer,2019,Biclustering analysis of co-regulation patterns in nuclear-encoded mitochondrial genes and metabolic pathways,book_section,
280866,14,61566,Kevin Bryson,Senior Lecturer,2019,Host-microbe-drug-nutrient screen identifies bacterial effectors of metformin therapy,article,
271504,1,66347,Lauritz Thamsen,Lecturer in Computer Systems,2019,Multilayer Active Learning for Efficient Learning and Resource Usage in Distributed IoT Architectures,conference_proceedings,
268145,1,66347,Lauritz Thamsen,Lecturer in Computer Systems,2019,Héctor: A Framework for Testing IoT Applications Across Heterogeneous Edge and Cloud Testbeds,conference_proceedings,
268143,3,66347,Lauritz Thamsen,Lecturer in Computer Systems,2019,Scheduling Stream Processing Tasks on Geo-Distributed Heterogeneous Resources,conference_proceedings,
277994,1,67636,Ali Gooya,Senior Lecturer in Machine Learning,2019,Bayesian polytrees with learned deep features for multi-class cell segmentation,article,
277993,1,67636,Ali Gooya,Senior Lecturer in Machine Learning,2019,Automatic assessment of full left ventricular coverage in cardiac cine magnetic resonance imaging with Fisher-discriminative 3-D CNN,article,
269794,0,48568,Mathieu Chollet,Lecturer in Healthcare Technologies,2019,A methodology for the automatic extraction and generation of non-verbal signals sequences conveying interpersonal attitudes,article,
269795,6,48568,Mathieu Chollet,Lecturer in Healthcare Technologies,2019,A Scalability Benchmark for a Virtual Audience Perception Model in Virtual Reality,conference_proceedings,
239670,0,11069,Oana Andrei,Lecturer,2019,Interpreting Computational Models of Interactive Software Usage,conference_item,
239670,1,9129,Muffy Calder,Professor of Formal Methods,2019,Interpreting Computational Models of Interactive Software Usage,conference_item,
239670,2,9206,Matthew Chalmers,Professor of Computer Science,2019,Interpreting Computational Models of Interactive Software Usage,conference_item,
239670,3,2043,Alistair Morrison,Lecturer,2019,Interpreting Computational Models of Interactive Software Usage,conference_item,
239669,4,9206,Matthew Chalmers,Professor of Computer Science,2019,An N-of-1 Evaluation Framework for Behaviour Change Applications,conference_item,
269796,3,48568,Mathieu Chollet,Lecturer in Healthcare Technologies,2019,Towards Narrative-Driven Atmosphere for Virtual Classrooms,conference_proceedings,
265136,1,65303,Stephen Lindsay,Lecturer in Healthcare Technologies,2019,Sugar ka Saathi – a case study designing digital self-management tools for people living with diabetes in Pakistan,book_section,
264214,1,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2019,"""I Bought This for Me to Look More Ordinary"": a Study of Blind People Doing Online Shopping",conference_proceedings,
264213,0,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2019,"Reading Face, Reading Health: Exploring Face Reading Technologies for Everyday Health",conference_proceedings,
264212,0,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2019,Boundary negotiation for patient-provider communication via Wechat in China,article,
264210,3,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2019,AuDi: an Auto-Feedback Display for Crowdsourcing,conference_proceedings,
259867,0,64152,Marwa Mahmoud,Lecturer in Socially Intelligent Technologies,2019,Estimation of pain in sheep using computer vision,book_section,
261491,0,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2019,Horses for Courses: Making the Case for Persuasive Engagement in Smart Systems,conference_proceedings,
261485,3,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2019,Co-Created Personas: Engaging and Empowering Users with Diverse Needs Within the Design Process,conference_proceedings,
